seed,window_index,group,start,true_class,predicted_class,rank,channel,topic,subsystem,abs_shap
0,4515,224,616.0,External Position,External Position,7,ekf2_innovations.vel_pos_innov[3],ekf2_innovations,Global Position,0.21142766549090714
0,4515,224,616.0,External Position,External Position,8,ekf2_innovations.vel_pos_innov[4],ekf2_innovations,Global Position,0.19160771681615152
0,4515,224,616.0,External Position,External Position,9,actuator_controls_0.control[3],actuator_controls_0,Mechanical/Electrical,0.19136899301645455
0,4515,224,616.0,External Position,External Position,10,estimator_status.pos_test_ratio,estimator_status,Global Position,0.17483450773818446
0,4516,224,624.0,External Position,External Position,1,vehicle_vision_position.y,vehicle_vision_position,External Position,0.5472660425647723
0,4516,224,624.0,External Position,External Position,2,actuator_outputs.output[2],actuator_outputs,Mechanical/Electrical,0.48690425376656227
0,4516,224,624.0,External Position,External Position,3,actuator_controls_0.control[1],actuator_controls_0,Mechanical/Electrical,0.3940484417405796
0,4516,224,624.0,External Position,External Position,4,manual_control_setpoint.z,manual_control_setpoint,Altitude,0.3159519958097201
0,4516,224,624.0,External Position,External Position,5,vehicle_local_position.eph,vehicle_local_position,Global Position,0.280103718378742
0,4516,224,624.0,External Position,External Position,6,ekf2_innovations.vel_pos_innov[3],ekf2_innovations,Global Position,0.2056762685056999
0,4516,224,624.0,External Position,External Position,7,ekf2_innovations.vel_pos_innov[4],ekf2_innovations,Global Position,0.1940266478242729
0,4516,224,624.0,External Position,External Position,8,actuator_controls_0.control[3],actuator_controls_0,Mechanical/Electrical,0.18994748343574722
0,4516,224,624.0,External Position,External Position,9,vehicle_local_position.z,vehicle_local_position,Altitude,0.1788552028534592
0,4516,224,624.0,External Position,External Position,10,estimator_status.pos_test_ratio,estimator_status,Global Position,0.17313214374798583
0,4517,224,632.0,External Position,External Position,1,vehicle_vision_position.y,vehicle_vision_position,External Position,0.5589578518850169
0,4517,224,632.0,External Position,External Position,2,actuator_outputs.output[2],actuator_outputs,Mechanical/Electrical,0.48013683296532766
0,4517,224,632.0,External Position,External Position,3,actuator_controls_0.control[1],actuator_controls_0,Mechanical/Electrical,0.4155298632563764
0,4517,224,632.0,External Position,External Position,4,manual_control_setpoint.z,manual_control_setpoint,Altitude,0.31613889031849157
0,4517,224,632.0,External Position,External Position,5,vehicle_local_position.eph,vehicle_local_position,Global Position,0.29076949451632617
0,4517,224,632.0,External Position,External Position,6,ekf2_innovations.vel_pos_innov[3],ekf2_innovations,Global Position,0.20992290169788597
0,4517,224,632.0,External Position,External Position,7,ekf2_innovations.vel_pos_innov[4],ekf2_innovations,Global Position,0.192743037171264
0,4517,224,632.0,External Position,External Position,8,actuator_controls_0.control[3],actuator_controls_0,Mechanical/Electrical,0.1900407966668334
0,4517,224,632.0,External Position,External Position,9,manual_control_setpoint.y,manual_control_setpoint,Global Position,0.185344489743362
0,4517,224,632.0,External Position,External Position,10,vehicle_local_position.z,vehicle_local_position,Altitude,0.1747694706745755
0,4518,224,640.0,External Position,External Position,1,vehicle_vision_position.y,vehicle_vision_position,External Position,0.5628522120115073
0,4518,224,640.0,External Position,External Position,2,actuator_outputs.output[2],actuator_outputs,Mechanical/Electrical,0.47735151127819114
0,4518,224,640.0,External Position,External Position,3,actuator_controls_0.control[1],actuator_controls_0,Mechanical/Electrical,0.4186155842774578
0,4518,224,640.0,External Position,External Position,4,manual_control_setpoint.z,manual_control_setpoint,Altitude,0.3128962866222221
0,4518,224,640.0,External Position,External Position,5,vehicle_local_position.eph,vehicle_local_position,Global Position,0.26842914332944046
0,4518,224,640.0,External Position,External Position,6,ekf2_innovations.vel_pos_innov[3],ekf2_innovations,Global Position,0.1982267851780405
0,4518,224,640.0,External Position,External Position,7,ekf2_innovations.vel_pos_innov[4],ekf2_innovations,Global Position,0.1915906103219588
0,4518,224,640.0,External Position,External Position,8,actuator_controls_0.control[3],actuator_controls_0,Mechanical/Electrical,0.18624964516168446
0,4518,224,640.0,External Position,External Position,9,manual_control_setpoint.y,manual_control_setpoint,Global Position,0.1844845175764252
0,4518,224,640.0,External Position,External Position,10,vehicle_local_position.dist_bottom,vehicle_local_position,Altitude,0.16431027762200368
0,4519,224,648.0,External Position,External Position,1,vehicle_vision_position.y,vehicle_vision_position,External Position,0.5636980120341301
0,4519,224,648.0,External Position,External Position,2,actuator_outputs.output[2],actuator_outputs,Mechanical/Electrical,0.4748695134400863
0,4519,224,648.0,External Position,External Position,3,actuator_controls_0.control[1],actuator_controls_0,Mechanical/Electrical,0.4179425637169001
0,4519,224,648.0,External Position,External Position,4,manual_control_setpoint.z,manual_control_setpoint,Altitude,0.3110269377426375
0,4519,224,648.0,External Position,External Position,5,vehicle_local_position.eph,vehicle_local_position,Global Position,0.28590572055192043
0,4519,224,648.0,External Position,External Position,6,ekf2_innovations.vel_pos_innov[3],ekf2_innovations,Global Position,0.20309738468051905
0,4519,224,648.0,External Position,External Position,7,actuator_controls_0.control[3],actuator_controls_0,Mechanical/Electrical,0.18888081611013566
0,4519,224,648.0,External Position,External Position,8,ekf2_innovations.vel_pos_innov[4],ekf2_innovations,Global Position,0.1878732480573266
0,4519,224,648.0,External Position,External Position,9,vehicle_local_position.dist_bottom,vehicle_local_position,Altitude,0.17048337234567626
0,4519,224,648.0,External Position,External Position,10,battery_status.discharged_mah,battery_status,Mechanical/Electrical,0.16764078763082269
0,4520,224,656.0,External Position,External Position,1,vehicle_vision_position.y,vehicle_vision_position,External Position,0.5633405101202309
0,4520,224,656.0,External Position,External Position,2,actuator_outputs.output[2],actuator_outputs,Mechanical/Electrical,0.4790834225038533
0,4520,224,656.0,External Position,External Position,3,actuator_controls_0.control[1],actuator_controls_0,Mechanical/Electrical,0.4285206019064428
0,4520,224,656.0,External Position,External Position,4,manual_control_setpoint.z,manual_control_setpoint,Altitude,0.31220381764573163
0,4520,224,656.0,External Position,External Position,5,vehicle_local_position.eph,vehicle_local_position,Global Position,0.2968833422794326
0,4520,224,656.0,External Position,External Position,6,ekf2_innovations.vel_pos_innov[3],ekf2_innovations,Global Position,0.20778843563563476
0,4520,224,656.0,External Position,External Position,7,ekf2_innovations.vel_pos_innov[4],ekf2_innovations,Global Position,0.19278615500632254
0,4520,224,656.0,External Position,External Position,8,actuator_controls_0.control[3],actuator_controls_0,Mechanical/Electrical,0.18592647799360368
0,4520,224,656.0,External Position,External Position,9,vehicle_local_position.dist_bottom,vehicle_local_position,Altitude,0.17336779296169086
0,4520,224,656.0,External Position,External Position,10,battery_status.discharged_mah,battery_status,Mechanical/Electrical,0.16814860941470655
0,4521,224,664.0,External Position,External Position,1,vehicle_vision_position.y,vehicle_vision_position,External Position,0.5514395999461839
0,4521,224,664.0,External Position,External Position,2,actuator_outputs.output[2],actuator_outputs,Mechanical/Electrical,0.48978182523916103
0,4521,224,664.0,External Position,External Position,3,actuator_controls_0.control[1],actuator_controls_0,Mechanical/Electrical,0.4280387507763816
0,4521,224,664.0,External Position,External Position,4,manual_control_setpoint.z,manual_control_setpoint,Altitude,0.31380725501716145
0,4521,224,664.0,External Position,External Position,5,vehicle_local_position.eph,vehicle_local_position,Global Position,0.29097939840313164
0,4521,224,664.0,External Position,External Position,6,ekf2_innovations.vel_pos_innov[3],ekf2_innovations,Global Position,0.2002592879190956
0,4521,224,664.0,External Position,External Position,7,ekf2_innovations.vel_pos_innov[4],ekf2_innovations,Global Position,0.1949922064595849
0,4521,224,664.0,External Position,External Position,8,actuator_controls_0.control[3],actuator_controls_0,Mechanical/Electrical,0.18260527343813557
0,4521,224,664.0,External Position,External Position,9,vehicle_local_position.dist_bottom,vehicle_local_position,Altitude,0.17008932108404037
0,4521,224,664.0,External Position,External Position,10,battery_status.discharged_mah,battery_status,Mechanical/Electrical,0.16286125837387283
0,4522,224,672.0,External Position,External Position,1,vehicle_vision_position.y,vehicle_vision_position,External Position,0.5766397100980191
0,4522,224,672.0,External Position,External Position,2,actuator_outputs.output[2],actuator_outputs,Mechanical/Electrical,0.4618137297751411
0,4522,224,672.0,External Position,External Position,3,actuator_controls_0.control[1],actuator_controls_0,Mechanical/Electrical,0.40681903108212464
0,4522,224,672.0,External Position,External Position,4,manual_control_setpoint.z,manual_control_setpoint,Altitude,0.31321319523887314
0,4522,224,672.0,External Position,External Position,5,vehicle_local_position.eph,vehicle_local_position,Global Position,0.2960436629048972
0,4522,224,672.0,External Position,External Position,6,ekf2_innovations.vel_pos_innov[3],ekf2_innovations,Global Position,0.193212231954229
0,4522,224,672.0,External Position,External Position,7,ekf2_innovations.vel_pos_innov[4],ekf2_innovations,Global Position,0.18623975835239093
0,4522,224,672.0,External Position,External Position,8,actuator_controls_0.control[3],actuator_controls_0,Mechanical/Electrical,0.18452385752106312
0,4522,224,672.0,External Position,External Position,9,vehicle_local_position.z,vehicle_local_position,Altitude,0.1699192124498623
0,4522,224,672.0,External Position,External Position,10,vehicle_local_position.dist_bottom,vehicle_local_position,Altitude,0.169682415855631
0,4523,224,680.0,External Position,External Position,1,vehicle_vision_position.y,vehicle_vision_position,External Position,0.5755175906350212
0,4523,224,680.0,External Position,External Position,2,actuator_outputs.output[2],actuator_outputs,Mechanical/Electrical,0.4595612797221219
0,4523,224,680.0,External Position,External Position,3,actuator_controls_0.control[1],actuator_controls_0,Mechanical/Electrical,0.3749930413894494
0,4523,224,680.0,External Position,External Position,4,vehicle_local_position.eph,vehicle_local_position,Global Position,0.2936160372747439
0,4523,224,680.0,External Position,External Position,5,manual_control_setpoint.z,manual_control_setpoint,Altitude,0.2841250282615137
0,4523,224,680.0,External Position,External Position,6,ekf2_innovations.vel_pos_innov[3],ekf2_innovations,Global Position,0.1978460776218517
0,4523,224,680.0,External Position,External Position,7,ekf2_innovations.vel_pos_innov[4],ekf2_innovations,Global Position,0.1974090914411023
0,4523,224,680.0,External Position,External Position,8,actuator_controls_0.control[3],actuator_controls_0,Mechanical/Electrical,0.18019791379702768
0,4523,224,680.0,External Position,External Position,9,vehicle_vision_position.x,vehicle_vision_position,External Position,0.1703638743266949
0,4523,224,680.0,External Position,External Position,10,vehicle_local_position.z,vehicle_local_position,Altitude,0.16694878548080275
0,4563,228,272.0,External Position,External Position,1,actuator_outputs.output[2],actuator_outputs,Mechanical/Electrical,0.4742856299523469
0,4563,228,272.0,External Position,External Position,2,actuator_controls_0.control[1],actuator_controls_0,Mechanical/Electrical,0.42144971060365083
0,4563,228,272.0,External Position,External Position,3,vehicle_vision_position.y,vehicle_vision_position,External Position,0.3117896117147946
0,4563,228,272.0,External Position,External Position,4,manual_control_setpoint.z,manual_control_setpoint,Altitude,0.29246110511083623
0,4563,228,272.0,External Position,External Position,5,vehicle_local_position.eph,vehicle_local_position,Global Position,0.28542418518934104
