log_key,relative_path,status,size_bytes,start_timestamp_us,end_timestamp_us,duration_s,aligned_rows,topic_count,numeric_channel_count,annotation_classes,anomaly_interval_count,parse_error
2019-02-27/07_31_19,ulg_files/2019-02-27/07_31_19.ulg,usable,10283219,50875448,289280694,238.405246,2385,20,87,Normal,0,
2019-02-27/07_38_04,ulg_files/2019-02-27/07_38_04.ulg,usable,10731010,56827242,305541120,248.713878,2488,20,87,Normal,0,
2019-02-27/07_45_45,ulg_files/2019-02-27/07_45_45.ulg,usable,10541066,131034041,375570718,244.536677,2446,20,87,Normal,0,
2019-02-27/07_53_27,ulg_files/2019-02-27/07_53_27.ulg,usable,10290129,62270612,300620543,238.349931,2384,20,86,Normal,0,
2019-02-27/07_59_36,ulg_files/2019-02-27/07_59_36.ulg,usable,6216128,64889657,208914077,144.02442,1441,20,88,Normal,0,
2019-02-27/08_04_00,ulg_files/2019-02-27/08_04_00.ulg,usable,10348762,50330945,290323268,239.992323,2400,20,87,Normal,0,
2019-02-27/08_11_21,ulg_files/2019-02-27/08_11_21.ulg,usable,5369969,65877597,190364528,124.486931,1245,20,88,Normal,0,
2019-02-28/07_34_48,ulg_files/2019-02-28/07_34_48.ulg,usable,9829067,608433783,836174461,227.740678,2278,20,86,Normal,0,
2019-02-28/07_43_04,ulg_files/2019-02-28/07_43_04.ulg,usable,10045264,56106339,288830915,232.724576,2328,20,87,Normal,0,
2019-02-28/07_58_52,ulg_files/2019-02-28/07_58_52.ulg,usable,9874530,400996819,629868627,228.871808,2289,20,87,Normal,0,
2019-02-28/08_09_56,ulg_files/2019-02-28/08_09_56.ulg,usable,8842835,53042517,257955433,204.912916,2050,20,87,Normal,0,
2019-02-28/08_23_29,ulg_files/2019-02-28/08_23_29.ulg,usable,7256904,530708343,698750032,168.041689,1681,20,88,Normal,0,
2019-02-28/08_39_07,ulg_files/2019-02-28/08_39_07.ulg,usable,35184948,536700880,1406993717,870.292837,8703,20,87,Uncategorized,0,
2019-02-28/09_04_44,ulg_files/2019-02-28/09_04_44.ulg,usable,10118788,56360500,290587037,234.226537,2343,20,87,Normal,0,
2019-02-28/09_18_38,ulg_files/2019-02-28/09_18_38.ulg,usable,9999414,510310717,741715634,231.404917,2315,20,85,Normal,0,
2019-03-01/07_16_29,ulg_files/2019-03-01/07_16_29.ulg,usable,9957656,62653028,293663785,231.010757,2311,20,86,Normal,0,
2019-03-01/07_22_36,ulg_files/2019-03-01/07_22_36.ulg,usable,9855964,58937195,287542090,228.604895,2287,20,86,Normal,0,
2019-03-01/07_28_18,ulg_files/2019-03-01/07_28_18.ulg,usable,10173700,56831637,292877741,236.046104,2361,20,86,Normal,0,
2019-03-01/07_36_24,ulg_files/2019-03-01/07_36_24.ulg,usable,10067982,186316546,420057657,233.741111,2338,20,87,Mechanical,1,
2019-03-01/07_45_27,ulg_files/2019-03-01/07_45_27.ulg,usable,10004627,191672557,423597127,231.92457,2320,20,87,Normal,0,
2019-03-01/07_51_58,ulg_files/2019-03-01/07_51_58.ulg,usable,9910563,70574990,300369647,229.794657,2298,20,87,Normal,0,
2019-03-01/07_59_35,ulg_files/2019-03-01/07_59_35.ulg,usable,9830792,171909897,399592531,227.682634,2277,20,87,Normal,0,
2019-03-01/08_06_54,ulg_files/2019-03-01/08_06_54.ulg,usable,7180547,49481219,216544222,167.063003,1671,20,86,Normal,0,
2019-03-04/07_27_08,ulg_files/2019-03-04/07_27_08.ulg,usable,9079715,582349025,792677493,210.328468,2104,20,85,Normal,0,
2019-03-04/07_34_50,ulg_files/2019-03-04/07_34_50.ulg,usable,5812103,70732120,205429445,134.697325,1347,20,88,Normal,0,
2019-03-04/07_38_42,ulg_files/2019-03-04/07_38_42.ulg,usable,9816008,52700726,280018566,227.31784,2274,20,87,Normal,0,
2019-03-04/07_46_06,ulg_files/2019-03-04/07_46_06.ulg,usable,9996408,103532128,334956732,231.424604,2315,20,87,Normal,0,
2019-03-04/07_56_51,ulg_files/2019-03-04/07_56_51.ulg,usable,3761941,51611867,142421296,90.809429,909,20,85,Normal,0,
2019-03-04/07_58_23,ulg_files/2019-03-04/07_58_23.ulg,usable,5905961,143535343,286916420,143.381077,1434,20,81,Normal,0,
2019-03-04/08_02_19,ulg_files/2019-03-04/08_02_19.ulg,usable,3911120,66257007,162492131,96.235124,963,20,86,Uncategorized,0,
2019-03-04/08_04_13,ulg_files/2019-03-04/08_04_13.ulg,parse_error,0,,,,0,0,0,Altitude,5,TypeError: Invalid file format (Header too short)
2019-03-04/08_07_05,ulg_files/2019-03-04/08_07_05.ulg,usable,4615333,170286559,282023694,111.737135,1118,20,81,Altitude,4,
2019-03-04/08_10_05,ulg_files/2019-03-04/08_10_05.ulg,usable,6606883,43660012,204132662,160.47265,1605,20,81,Altitude,3,
2019-03-04/08_14_41,ulg_files/2019-03-04/08_14_41.ulg,usable,5513317,46955421,180984870,134.029449,1341,20,81,Altitude,2,
2019-03-04/08_18_44,ulg_files/2019-03-04/08_18_44.ulg,usable,4946523,92632042,212471663,119.839621,1199,20,84,Altitude,4,
2019-03-04/08_23_15,ulg_files/2019-03-04/08_23_15.ulg,usable,5241027,33738785,161162000,127.423215,1275,20,87,Altitude,6,
2019-03-04/08_28_37,ulg_files/2019-03-04/08_28_37.ulg,usable,2449682,97671540,156719458,59.047918,591,20,83,Altitude,2,
2019-03-04/08_31_08,ulg_files/2019-03-04/08_31_08.ulg,usable,3053506,30579039,104150964,73.571925,736,20,85,Altitude,4,
2019-03-04/08_33_41,ulg_files/2019-03-04/08_33_41.ulg,usable,4904938,25452866,144804714,119.351848,1194,20,86,Altitude,6,
2019-03-04/08_36_56,ulg_files/2019-03-04/08_36_56.ulg,usable,2248500,31382259,85384480,54.002221,541,20,88,Altitude,2,
2019-03-04/08_38_53,ulg_files/2019-03-04/08_38_53.ulg,usable,3323002,30251173,110761188,80.510015,806,20,86,Altitude,5,
2019-03-04/08_41_17,ulg_files/2019-03-04/08_41_17.ulg,usable,4321052,31974906,136602302,104.627396,1047,20,83,Altitude,5,
2019-03-04/08_44_55,ulg_files/2019-03-04/08_44_55.ulg,usable,2538283,26407105,87884420,61.477315,615,20,86,Altitude,4,
2019-03-05/07_25_14,ulg_files/2019-03-05/07_25_14.ulg,usable,1355842,541202259,573005188,31.802929,319,20,84,Normal,0,
2019-03-05/07_29_30,ulg_files/2019-03-05/07_29_30.ulg,usable,2373921,93608475,149683808,56.075333,561,20,84,Normal,0,
2019-03-05/07_32_34,ulg_files/2019-03-05/07_32_34.ulg,usable,3781661,64869382,154854157,89.984775,900,20,84,Normal,0,
2019-03-05/07_36_09,ulg_files/2019-03-05/07_36_09.ulg,usable,1875855,86824632,130890682,44.06605,441,20,84,Normal,0,
2019-03-05/07_40_49,ulg_files/2019-03-05/07_40_49.ulg,usable,3225571,54048647,130682178,76.633531,767,20,86,Normal,0,
2019-03-05/07_44_26,ulg_files/2019-03-05/07_44_26.ulg,usable,2406566,66377387,123294260,56.916873,570,20,86,Normal,0,
2019-03-05/07_47_00,ulg_files/2019-03-05/07_47_00.ulg,usable,3152120,63849121,138498018,74.648897,747,20,86,Normal,0,
2019-03-05/07_50_02,ulg_files/2019-03-05/07_50_02.ulg,usable,2815337,61462293,128041393,66.5791,666,20,86,Normal,0,
2019-03-05/07_53_09,ulg_files/2019-03-05/07_53_09.ulg,usable,3691083,73448318,161177002,87.728684,878,20,86,Normal,0,
2019-03-05/07_57_26,ulg_files/2019-03-05/07_57_26.ulg,usable,3065173,61384852,134024903,72.640051,727,20,86,Normal,0,
2019-03-05/08_00_16,ulg_files/2019-03-05/08_00_16.ulg,usable,3123405,51906440,126109267,74.202827,743,20,87,Normal,0,
2019-03-06/07_23_12,ulg_files/2019-03-06/07_23_12.ulg,usable,2165366,324030692,375172802,51.14211,512,20,85,Normal,0,
2019-03-06/07_25_51,ulg_files/2019-03-06/07_25_51.ulg,usable,1213347,58320358,86407236,28.086878,281,20,85,Normal,0,
2019-03-06/07_28_18,ulg_files/2019-03-06/07_28_18.ulg,usable,1241207,50260963,78970957,28.709994,288,20,86,Normal,0,
2019-03-06/07_31_11,ulg_files/2019-03-06/07_31_11.ulg,usable,992235,47574030,70377308,22.803278,229,20,86,Normal,0,
2019-03-06/07_33_21,ulg_files/2019-03-06/07_33_21.ulg,usable,1244548,45124707,73951066,28.826359,289,20,86,Normal,0,
2019-03-06/07_59_53,ulg_files/2019-03-06/07_59_53.ulg,usable,1059649,126647564,150743643,24.096079,241,20,83,Normal,0,
2019-03-06/08_02_26,ulg_files/2019-03-06/08_02_26.ulg,usable,4191285,44892226,142739022,97.846796,979,20,86,Normal,0,
2019-03-06/08_08_04,ulg_files/2019-03-06/08_08_04.ulg,usable,1232785,59183050,87415133,28.232083,283,20,85,Normal,0,
2019-03-06/08_11_47,ulg_files/2019-03-06/08_11_47.ulg,usable,10246111,98055822,333401996,235.346174,2354,20,84,Normal,0,
2019-03-07/07_39_17,ulg_files/2019-03-07/07_39_17.ulg,usable,10303584,506255335,745232186,238.976851,2390,20,88,Normal,0,
2019-03-07/07_52_21,ulg_files/2019-03-07/07_52_21.ulg,usable,2664810,448667276,511599087,62.931811,630,20,94,External Position,2,
2019-03-07/08_04_50,ulg_files/2019-03-07/08_04_50.ulg,usable,9781545,515164668,742320913,227.156245,2272,20,88,Normal,0,
2019-03-07/08_15_25,ulg_files/2019-03-07/08_15_25.ulg,usable,2411598,259272997,315131484,55.858487,559,20,88,Normal,0,
2019-03-08/07_33_32,ulg_files/2019-03-08/07_33_32.ulg,usable,10756320,557153876,806496691,249.342815,2494,20,85,Normal,0,
2019-03-08/07_44_36,ulg_files/2019-03-08/07_44_36.ulg,usable,1711099,253295929,293454139,40.15821,402,20,87,Normal,0,
2019-03-08/07_50_16,ulg_files/2019-03-08/07_50_16.ulg,usable,1450832,217932703,251764893,33.83219,339,20,85,Normal,0,
2019-03-08/07_54_39,ulg_files/2019-03-08/07_54_39.ulg,usable,9942048,155635040,386029084,230.394044,2304,20,88,Normal,0,
2019-03-11/07_23_48,ulg_files/2019-03-11/07_23_48.ulg,usable,9880091,368073212,596911964,228.838752,2289,20,87,Normal,0,
2019-03-11/07_31_26,ulg_files/2019-03-11/07_31_26.ulg,usable,6868230,100957755,259984867,159.027112,1591,20,89,External Position,1,
2019-03-11/07_38_50,ulg_files/2019-03-11/07_38_50.ulg,usable,7544894,209441849,386303399,176.86155,1769,20,86,Mechanical,1,
2019-03-11/07_46_09,ulg_files/2019-03-11/07_46_09.ulg,usable,11348041,93053434,356082916,263.029482,2631,20,85,Normal,0,
2019-03-12/07_30_55,ulg_files/2019-03-12/07_30_55.ulg,usable,10639970,47872538,294277625,246.405087,2465,20,86,Normal,0,
2019-03-12/07_38_42,ulg_files/2019-03-12/07_38_42.ulg,usable,11692185,93771715,365073916,271.302201,2714,20,88,External Position,1,
2019-03-12/07_45_43,ulg_files/2019-03-12/07_45_43.ulg,usable,7379201,50057716,221669632,171.611916,1717,20,87,Mechanical,1,
2019-03-12/07_55_16,ulg_files/2019-03-12/07_55_16.ulg,usable,1269926,127729757,158243831,30.514074,306,20,86,Uncategorized,0,
2019-03-13/07_30_37,ulg_files/2019-03-13/07_30_37.ulg,usable,11487245,764009175,1030390818,266.381643,2664,20,87,Normal,0,
2019-03-13/07_38_25,ulg_files/2019-03-13/07_38_25.ulg,usable,11652497,61775547,337478497,275.70295,2758,20,82,Normal,0,
2019-03-13/07_48_48,ulg_files/2019-03-13/07_48_48.ulg,usable,11563068,316590329,584595691,268.005362,2681,20,86,Normal,0,
2019-03-13/07_57_08,ulg_files/2019-03-13/07_57_08.ulg,usable,9831211,103599317,336368468,232.769151,2328,20,90,Mechanical,1,
2019-03-14/07_22_11,ulg_files/2019-03-14/07_22_11.ulg,usable,5892747,577513596,714320698,136.807102,1369,20,87,Normal,0,
2019-03-14/07_27_17,ulg_files/2019-03-14/07_27_17.ulg,usable,10390925,100559487,341618882,241.059395,2411,20,88,Normal,0,
2019-03-15/10_49_17,ulg_files/2019-03-15/10_49_17.ulg,usable,9939899,52306127,282709601,230.403474,2305,20,87,Normal,0,
2019-03-15/10_58_58,ulg_files/2019-03-15/10_58_58.ulg,usable,9431618,215808677,434167487,218.35881,2184,20,87,Normal,0,
2019-03-15/11_05_20,ulg_files/2019-03-15/11_05_20.ulg,usable,6581327,54354704,212056853,157.702149,1578,20,86,Altitude,4,
2019-03-15/11_14_48,ulg_files/2019-03-15/11_14_48.ulg,usable,4589283,243512294,353326222,109.813928,1099,20,87,Altitude,2,
2019-03-15/11_19_19,ulg_files/2019-03-15/11_19_19.ulg,usable,5664097,90538285,222909783,132.371498,1324,20,88,Altitude,1,
2019-03-15/11_26_05,ulg_files/2019-03-15/11_26_05.ulg,usable,6174183,163864027,307210135,143.346108,1434,20,89,Altitude,2,
2019-03-15/11_36_46,ulg_files/2019-03-15/11_36_46.ulg,usable,10168837,226441423,461997097,235.555674,2356,20,87,Normal,0,
2019-03-18/07_27_21,ulg_files/2019-03-18/07_27_21.ulg,usable,9990035,333808747,565167082,231.358335,2314,20,85,Normal,0,
2019-03-18/07_41_58,ulg_files/2019-03-18/07_41_58.ulg,usable,10051219,484888135,717588243,232.700108,2328,20,88,Normal,0,
2019-03-18/07_50_31,ulg_files/2019-03-18/07_50_31.ulg,usable,10152230,55296043,290465645,235.169602,2352,20,86,Normal,0,
2019-03-18/07_57_03,ulg_files/2019-03-18/07_57_03.ulg,usable,5889869,48264310,184823277,136.558967,1366,20,86,Normal,0,
2019-03-18/08_03_03,ulg_files/2019-03-18/08_03_03.ulg,usable,4708930,117692227,226711308,109.019081,1091,20,86,Normal,0,
2019-03-18/08_06_57,ulg_files/2019-03-18/08_06_57.ulg,usable,10231968,59151774,296086724,236.93495,2370,20,87,Normal,0,
2019-03-19/07_25_32,ulg_files/2019-03-19/07_25_32.ulg,usable,5201725,365313998,486018570,120.704572,1208,20,88,Normal,0,
2019-03-19/07_31_26,ulg_files/2019-03-19/07_31_26.ulg,usable,11138065,139919129,397934339,258.01521,2581,20,87,Normal,0,
2019-03-19/07_40_10,ulg_files/2019-03-19/07_40_10.ulg,usable,11287606,42886411,304132415,261.246004,2613,20,87,Normal,0,
2019-03-19/07_49_49,ulg_files/2019-03-19/07_49_49.ulg,usable,1526763,180016537,215659690,35.643153,357,20,87,Normal,0,
2019-03-19/07_53_55,ulg_files/2019-03-19/07_53_55.ulg,usable,1334004,53834429,84818048,30.983619,310,20,86,Normal,0,
2019-03-20/07_32_29,ulg_files/2019-03-20/07_32_29.ulg,usable,1343573,82016659,113144680,31.128021,312,20,86,Normal,0,
2019-03-20/07_34_36,ulg_files/2019-03-20/07_34_36.ulg,usable,1424080,49900433,82997795,33.097362,331,20,86,Normal,0,
2019-03-20/07_36_56,ulg_files/2019-03-20/07_36_56.ulg,usable,1687150,49522833,88948251,39.425418,395,20,86,Normal,0,
2019-03-20/07_40_46,ulg_files/2019-03-20/07_40_46.ulg,usable,2238442,106357186,159062046,52.70486,528,20,87,Normal,0,
2019-03-20/07_46_11,ulg_files/2019-03-20/07_46_11.ulg,usable,2564241,114042825,174917676,60.874851,609,20,87,Normal,0,
2019-03-20/07_51_41,ulg_files/2019-03-20/07_51_41.ulg,usable,1635805,71477697,109692369,38.214672,383,20,87,Normal,0,
2019-03-21/08_18_18,ulg_files/2019-03-21/08_18_18.ulg,usable,10207164,375447878,611889454,236.441576,2365,20,86,Normal,0,
2019-03-21/08_25_27,ulg_files/2019-03-21/08_25_27.ulg,usable,3674916,65983243,151046803,85.06356,851,20,86,Normal,0,
2019-03-21/08_30_23,ulg_files/2019-03-21/08_30_23.ulg,usable,9695305,168122263,392950537,224.828274,2249,20,87,Normal,0,
2019-03-21/08_39_22,ulg_files/2019-03-21/08_39_22.ulg,usable,9779758,139230727,365689615,226.458888,2265,20,88,Normal,0,
2019-03-22/07_28_34,ulg_files/2019-03-22/07_28_34.ulg,usable,3003237,326195463,398684706,72.489243,725,20,85,Normal,0,
2019-03-22/07_31_15,ulg_files/2019-03-22/07_31_15.ulg,usable,1745862,64120747,104415672,40.294925,403,20,86,Normal,0,
2019-03-22/07_36_47,ulg_files/2019-03-22/07_36_47.ulg,usable,10033548,75027063,307617290,232.590227,2326,20,87,Normal,0,
2019-03-22/07_46_23,ulg_files/2019-03-22/07_46_23.ulg,usable,7870405,190458067,373321077,182.86301,1829,20,86,Mechanical,1,
2019-03-25/07_38_13,ulg_files/2019-03-25/07_38_13.ulg,usable,30663629,1011949680,1722684778,710.735098,7108,20,86,Normal,0,
2019-03-25/07_56_29,ulg_files/2019-03-25/07_56_29.ulg,usable,3902136,172294321,263406652,91.112331,912,20,87,Normal,0,
2019-03-25/08_09_37,ulg_files/2019-03-25/08_09_37.ulg,usable,18813471,581900336,1018157766,436.25743,4363,20,86,Normal,0,
2019-03-25/08_40_30,ulg_files/2019-03-25/08_40_30.ulg,usable,11938073,290495367,567721729,277.226362,2773,20,86,Normal,0,
2019-03-26/07_39_23,ulg_files/2019-03-26/07_39_23.ulg,usable,5427477,1324292288,1450100838,125.80855,1259,20,88,Normal,0,
2019-03-26/07_46_09,ulg_files/2019-03-26/07_46_09.ulg,usable,1931817,143440014,188486921,45.046907,451,20,85,Normal,0,
2019-03-26/07_50_02,ulg_files/2019-03-26/07_50_02.ulg,usable,4370801,135200608,236517503,101.316895,1014,20,86,Normal,0,
2019-03-26/08_06_28,ulg_files/2019-03-26/08_06_28.ulg,usable,19083812,366239768,809191441,442.951673,4430,20,87,Normal,0,
2019-04-02/10_40_30,ulg_files/2019-04-02/10_40_30.ulg,usable,6205054,659362389,803412040,144.049651,1441,20,88,Normal,0,
2019-04-02/10_48_41,ulg_files/2019-04-02/10_48_41.ulg,usable,8067483,254170514,441835264,187.66475,1877,20,93,Uncategorized,0,
2019-04-02/10_54_45,ulg_files/2019-04-02/10_54_45.ulg,usable,4151489,90143983,186987891,96.843908,969,20,88,Normal,0,
2019-04-02/10_59_01,ulg_files/2019-04-02/10_59_01.ulg,usable,5620263,73718419,204441672,130.723253,1308,20,88,Normal,0,
2019-04-03/10_41_21,ulg_files/2019-04-03/10_41_21.ulg,usable,9372769,550776808,768247636,217.470828,2175,20,87,Normal,0,
2019-04-03/10_48_51,ulg_files/2019-04-03/10_48_51.ulg,usable,6697599,96568869,251865442,155.296573,1553,20,89,Normal,0,
2019-04-03/11_02_04,ulg_files/2019-04-03/11_02_04.ulg,usable,7403347,435983561,607309675,171.326114,1714,20,89,Normal,0,
2019-04-03/11_10_52,ulg_files/2019-04-03/11_10_52.ulg,usable,1219452,200110870,228302035,28.191165,282,20,86,Normal,0,
2019-04-05/18_39_16,ulg_files/2019-04-05/18_39_16.ulg,usable,958711,381098672,403299840,22.201168,223,20,87,Normal,0,
2019-04-05/18_42_09,ulg_files/2019-04-05/18_42_09.ulg,usable,937173,38314863,59791500,21.476637,215,20,87,Normal,0,
2019-04-05/18_44_17,ulg_files/2019-04-05/18_44_17.ulg,usable,918183,73657575,94692712,21.035137,211,20,86,Normal,0,
2019-04-05/18_47_09,ulg_files/2019-04-05/18_47_09.ulg,usable,905771,58535600,79261767,20.726167,208,20,87,Normal,0,
2019-04-11/10_26_03,ulg_files/2019-04-11/10_26_03.ulg,usable,1295785,428926243,459327674,30.401431,305,20,86,Normal,0,
2019-04-11/10_29_19,ulg_files/2019-04-11/10_29_19.ulg,usable,1424500,82609654,115684805,33.075151,331,20,86,Normal,0,
2019-04-11/10_31_43,ulg_files/2019-04-11/10_31_43.ulg,usable,1378880,80533094,112492936,31.959842,320,20,86,Normal,0,
2019-04-11/10_34_16,ulg_files/2019-04-11/10_34_16.ulg,usable,1270042,233128903,262708094,29.579191,296,20,87,Normal,0,
2019-04-11/10_43_25,ulg_files/2019-04-11/10_43_25.ulg,usable,1904214,161135370,205738257,44.602887,447,20,86,Uncategorized,0,
2019-04-12/10_12_17,ulg_files/2019-04-12/10_12_17.ulg,usable,1119655,387940435,413758202,25.817767,259,20,85,Normal,0,
2019-04-12/10_14_44,ulg_files/2019-04-12/10_14_44.ulg,usable,1538227,93334388,129234922,35.900534,360,20,86,Normal,0,
2019-04-12/10_17_35,ulg_files/2019-04-12/10_17_35.ulg,usable,1302676,57201914,87678157,30.476243,305,20,86,Normal,0,
2019-04-12/10_19_40,ulg_files/2019-04-12/10_19_40.ulg,usable,1080774,51406976,76345909,24.938933,250,20,85,Normal,0,
2019-04-17/07_32_57,ulg_files/2019-04-17/07_32_57.ulg,usable,2386757,616565008,672024731,55.459723,555,20,86,Normal,0,
2019-04-17/07_45_26,ulg_files/2019-04-17/07_45_26.ulg,usable,5537285,123401196,251763444,128.362248,1284,20,87,Altitude,1,
2019-04-17/07_56_36,ulg_files/2019-04-17/07_56_36.ulg,usable,6144820,195725383,338298631,142.573248,1426,20,88,Altitude,1,
2019-04-17/08_03_14,ulg_files/2019-04-17/08_03_14.ulg,usable,5635099,156885940,287663747,130.777807,1308,20,88,Altitude,1,
2019-04-17/08_09_54,ulg_files/2019-04-17/08_09_54.ulg,usable,5818711,136389765,271306932,134.917167,1350,20,88,Altitude,1,
2019-04-22/16_42_30,ulg_files/2019-04-22/16_42_30.ulg,usable,1189804,2782388756,2812299769,29.911013,300,20,77,Uncategorized,0,
2019-04-22/17_10_26,ulg_files/2019-04-22/17_10_26.ulg,usable,1115255,338412017,369511482,31.099465,311,16,48,Uncategorized,0,
2019-05-16/07_26_53,ulg_files/2019-05-16/07_26_53.ulg,usable,2079252,121285480,170879028,49.593548,496,20,85,Normal,0,
2019-05-16/07_30_50,ulg_files/2019-05-16/07_30_50.ulg,usable,13967259,149638111,476947679,327.309568,3274,20,83,Normal,0,
2019-05-16/07_37_03,ulg_files/2019-05-16/07_37_03.ulg,usable,5896747,3835698,169212829,165.377131,1654,19,72,Uncategorized,0,
2019-05-16/07_41_52,ulg_files/2019-05-16/07_41_52.ulg,usable,1631963,107717699,145696252,37.978553,380,20,86,Normal,0,
2019-05-20/07_27_24,ulg_files/2019-05-20/07_27_24.ulg,usable,4097027,66653146,161390659,94.737513,948,20,85,Normal,0,
2019-05-20/07_40_54,ulg_files/2019-05-20/07_40_54.ulg,usable,4559455,85607674,191524280,105.916606,1060,20,86,Normal,0,
2019-05-20/07_46_25,ulg_files/2019-05-20/07_46_25.ulg,usable,3853284,101541815,190479030,88.937215,890,20,85,Normal,0,
2019-05-20/07_49_24,ulg_files/2019-05-20/07_49_24.ulg,usable,3338332,46798946,124147121,77.348175,774,20,86,Normal,0,
2019-05-20/07_53_04,ulg_files/2019-05-20/07_53_04.ulg,usable,4479275,60273192,163852063,103.578871,1036,20,85,Normal,0,
2019-05-20/08_09_06,ulg_files/2019-05-20/08_09_06.ulg,usable,4881043,130483120,243920919,113.437799,1135,20,86,Normal,0,
2019-05-21/07_23_26,ulg_files/2019-05-21/07_23_26.ulg,usable,2672086,746771900,810911062,64.139162,642,20,85,Normal,0,
2019-05-21/07_28_09,ulg_files/2019-05-21/07_28_09.ulg,usable,2342903,74746742,130772467,56.025725,561,20,85,Normal,0,
2019-05-21/07_40_35,ulg_files/2019-05-21/07_40_35.ulg,usable,5089126,254881754,372923447,118.041693,1181,20,85,Altitude,1,
2019-05-21/07_54_18,ulg_files/2019-05-21/07_54_18.ulg,usable,7760690,78803884,260622028,181.818144,1819,20,86,Altitude,1,
2019-05-21/08_04_49,ulg_files/2019-05-21/08_04_49.ulg,usable,5330622,211656725,335460612,123.803887,1239,20,86,Altitude,2,
2019-05-21/08_22_58,ulg_files/2019-05-21/08_22_58.ulg,usable,5022928,90805971,207211540,116.405569,1165,20,88,Altitude,1,
2019-05-23/07_24_17,ulg_files/2019-05-23/07_24_17.ulg,usable,7872048,479102142,661228271,182.126129,1822,20,86,Normal,0,
2019-05-23/07_34_26,ulg_files/2019-05-23/07_34_26.ulg,usable,7615217,231940165,408072250,176.132085,1762,20,87,Normal,0,
2019-05-23/07_41_00,ulg_files/2019-05-23/07_41_00.ulg,usable,6979207,114205593,275517455,161.311862,1614,20,87,Normal,0,
2019-05-23/07_51_49,ulg_files/2019-05-23/07_51_49.ulg,usable,2672859,227551441,289488438,61.936997,620,20,86,Normal,0,
2019-05-23/07_56_27,ulg_files/2019-05-23/07_56_27.ulg,usable,1977934,171757301,218755370,46.998069,470,20,80,Uncategorized,0,
2019-05-23/08_05_44,ulg_files/2019-05-23/08_05_44.ulg,usable,7317468,489343060,658696590,169.35353,1694,20,86,Normal,0,
2019-05-24/19_04_17,ulg_files/2019-05-24/19_04_17.ulg,usable,8491042,125048360,331997692,206.949332,2070,20,85,Normal,0,
2019-05-24/19_13_59,ulg_files/2019-05-24/19_13_59.ulg,usable,3388447,157478297,235786648,78.308351,784,20,86,Normal,0,
2019-05-24/19_21_36,ulg_files/2019-05-24/19_21_36.ulg,usable,4200650,227364493,325021100,97.656607,977,20,88,Normal,0,
2019-05-24/19_27_14,ulg_files/2019-05-24/19_27_14.ulg,usable,1889520,145999854,189857089,43.857235,439,20,87,Normal,0,
2019-05-28/07_26_15,ulg_files/2019-05-28/07_26_15.ulg,usable,5866239,136511834,272220726,135.708892,1358,20,86,Normal,0,
2019-05-28/07_32_34,ulg_files/2019-05-28/07_32_34.ulg,usable,5567118,133741775,262627296,128.885521,1289,20,88,Altitude,1,
2019-05-28/07_38_10,ulg_files/2019-05-28/07_38_10.ulg,usable,5374583,109455611,233888180,124.432569,1245,20,88,Altitude,1,
2019-05-28/07_45_20,ulg_files/2019-05-28/07_45_20.ulg,usable,10267246,77054216,314740781,237.686565,2377,20,87,Normal,0,
2019-05-29/07_20_36,ulg_files/2019-05-29/07_20_36.ulg,usable,4825343,382812226,499971010,117.158784,1172,20,81,Normal,0,
2019-05-29/07_25_24,ulg_files/2019-05-29/07_25_24.ulg,usable,5873059,152327930,294132848,141.804918,1419,20,87,Uncategorized,0,
2019-05-29/07_27_57,ulg_files/2019-05-29/07_27_57.ulg,usable,1863869,305603180,350125576,44.522396,446,20,81,Normal,0,
2019-05-29/07_30_42,ulg_files/2019-05-29/07_30_42.ulg,usable,3162233,88399385,163585198,75.185813,752,20,87,Normal,0,
2019-05-29/07_35_29,ulg_files/2019-05-29/07_35_29.ulg,usable,11879607,121866658,399550062,277.683404,2777,20,87,Normal,0,
2019-05-31/07_33_32,ulg_files/2019-05-31/07_33_32.ulg,usable,9280042,96782642,311643068,214.860426,2149,20,87,Normal,0,
2019-05-31/07_39_51,ulg_files/2019-05-31/07_39_51.ulg,usable,8861900,67033721,272193289,205.159568,2052,20,87,Normal,0,
2019-05-31/07_48_14,ulg_files/2019-05-31/07_48_14.ulg,usable,9760659,78017756,304223708,226.205952,2263,20,86,Normal,0,
2019-05-31/07_54_29,ulg_files/2019-05-31/07_54_29.ulg,usable,4740943,99136307,209659856,110.523549,1106,20,86,Normal,0,
2019-05-31/07_58_45,ulg_files/2019-05-31/07_58_45.ulg,usable,8796879,121684462,325337806,203.653344,2037,20,88,Normal,0,
2019-05-31/08_08_35,ulg_files/2019-05-31/08_08_35.ulg,usable,3169322,274229097,347255828,73.026731,731,20,86,Normal,0,
2019-06-03/11_14_55,ulg_files/2019-06-03/11_14_55.ulg,usable,2270384,581100228,634390760,53.290532,533,20,85,Normal,0,
2019-06-03/11_19_37,ulg_files/2019-06-03/11_19_37.ulg,usable,3409806,180896406,260909643,80.013237,801,20,87,Normal,0,
2019-06-03/11_28_20,ulg_files/2019-06-03/11_28_20.ulg,usable,3968748,201398047,296956496,95.558449,956,20,86,Normal,0,
2019-06-03/11_42_13,ulg_files/2019-06-03/11_42_13.ulg,usable,3168180,679984200,756375718,76.391518,764,20,86,Normal,0,
