log_key,status,path,rows,positive_rows
2019-06-07/17_22_26,ok,D:\UAV\data\processed\p2\aligned_npz\2019-06-07__17_22_26.npz,2171,0
2019-07-02/08_01_53,ok,D:\UAV\data\processed\p2\aligned_npz\2019-07-02__08_01_53.npz,841,0
2019-07-02/08_09_41,ok,D:\UAV\data\processed\p2\aligned_npz\2019-07-02__08_09_41.npz,756,0
2019-07-02/08_22_19,ok,D:\UAV\data\processed\p2\aligned_npz\2019-07-02__08_22_19.npz,899,0
2019-07-02/08_26_54,ok,D:\UAV\data\processed\p2\aligned_npz\2019-07-02__08_26_54.npz,760,0
2019-08-01/08_08_44,ok,D:\UAV\data\processed\p2\aligned_npz\2019-08-01__08_08_44.npz,722,0
2019-08-01/08_17_07,ok,D:\UAV\data\processed\p2\aligned_npz\2019-08-01__08_17_07.npz,863,0
2019-08-01/08_22_46,ok,D:\UAV\data\processed\p2\aligned_npz\2019-08-01__08_22_46.npz,711,0
2019-08-01/08_47_43,ok,D:\UAV\data\processed\p2\aligned_npz\2019-08-01__08_47_43.npz,1123,0
2019-10-09/09_32_34,ok,D:\UAV\data\processed\p2\aligned_npz\2019-10-09__09_32_34.npz,807,0
2019-10-09/09_38_34,ok,D:\UAV\data\processed\p2\aligned_npz\2019-10-09__09_38_34.npz,1100,0
2019-10-09/09_50_02,ok,D:\UAV\data\processed\p2\aligned_npz\2019-10-09__09_50_02.npz,1615,0
2019-10-09/10_03_32,ok,D:\UAV\data\processed\p2\aligned_npz\2019-10-09__10_03_32.npz,599,0
2019-11-05/09_57_44,ok,D:\UAV\data\processed\p2\aligned_npz\2019-11-05__09_57_44.npz,276,0
2019-11-05/10_02_37,ok,D:\UAV\data\processed\p2\aligned_npz\2019-11-05__10_02_37.npz,1390,0
2019-11-05/10_34_16,ok,D:\UAV\data\processed\p2\aligned_npz\2019-11-05__10_34_16.npz,1709,0
2019-11-05/10_41_16,ok,D:\UAV\data\processed\p2\aligned_npz\2019-11-05__10_41_16.npz,1763,0
2019-12-02/09_30_03,ok,D:\UAV\data\processed\p2\aligned_npz\2019-12-02__09_30_03.npz,1068,0
2019-12-02/09_38_11,ok,D:\UAV\data\processed\p2\aligned_npz\2019-12-02__09_38_11.npz,287,0
2019-12-02/09_40_27,ok,D:\UAV\data\processed\p2\aligned_npz\2019-12-02__09_40_27.npz,1302,24
2019-12-02/09_55_28,ok,D:\UAV\data\processed\p2\aligned_npz\2019-12-02__09_55_28.npz,1703,0
2020-02-12/10_48_51,ok,D:\UAV\data\processed\p2\aligned_npz\2020-02-12__10_48_51.npz,380,0
2020-02-12/10_49_44,ok,D:\UAV\data\processed\p2\aligned_npz\2020-02-12__10_49_44.npz,389,0
2020-02-12/11_03_58,ok,D:\UAV\data\processed\p2\aligned_npz\2020-02-12__11_03_58.npz,1156,0
2020-02-12/11_06_05,ok,D:\UAV\data\processed\p2\aligned_npz\2020-02-12__11_06_05.npz,509,0
2020-02-13/10_01_06,ok,D:\UAV\data\processed\p2\aligned_npz\2020-02-13__10_01_06.npz,1591,0
2020-02-13/10_05_50,ok,D:\UAV\data\processed\p2\aligned_npz\2020-02-13__10_05_50.npz,925,0
2021-10-06--/11_54_32,ok,D:\UAV\data\processed\p2\aligned_npz\2021-10-06--__11_54_32.npz,978,124
2021-10-06--/12_14_56,ok,D:\UAV\data\processed\p2\aligned_npz\2021-10-06--__12_14_56.npz,1084,148
2021-10-06--/12_20_25,ok,D:\UAV\data\processed\p2\aligned_npz\2021-10-06--__12_20_25.npz,1123,0
2021-10-06--/12_26_34,ok,D:\UAV\data\processed\p2\aligned_npz\2021-10-06--__12_26_34.npz,937,0
2021-10-06--/12_47_03,ok,D:\UAV\data\processed\p2\aligned_npz\2021-10-06--__12_47_03.npz,568,0
2021-10-07_pid--/log_0_2021-10-1-17-16-16,ok,D:\UAV\data\processed\p2\aligned_npz\2021-10-07_pid--__log_0_2021-10-1-17-16-16.npz,443,24
2021-10-07_pid--/log_1_2021-10-1-17-28-54,ok,D:\UAV\data\processed\p2\aligned_npz\2021-10-07_pid--__log_1_2021-10-1-17-28-54.npz,468,111
2021-10-07_pid--/log_3_2021-10-1-16-15-52,ok,D:\UAV\data\processed\p2\aligned_npz\2021-10-07_pid--__log_3_2021-10-1-16-15-52.npz,339,44
2022-08-07/log_11_2022-8-7-20-58-34_v1.13_offboard,ok,D:\UAV\data\processed\p2\aligned_npz\2022-08-07__log_11_2022-8-7-20-58-34_v1.13_offboard.npz,672,0
2022-09-16/03_16_07,ok,D:\UAV\data\processed\p2\aligned_npz\2022-09-16__03_16_07.npz,1106,0
2022-09-16/08_14_31,ok,D:\UAV\data\processed\p2\aligned_npz\2022-09-16__08_14_31.npz,1110,0
2022-09-16/11_26_45,ok,D:\UAV\data\processed\p2\aligned_npz\2022-09-16__11_26_45.npz,1366,0
2022-09-26/00_44_00,ok,D:\UAV\data\processed\p2\aligned_npz\2022-09-26__00_44_00.npz,2714,0
2022-09-26/10_46_38,ok,D:\UAV\data\processed\p2\aligned_npz\2022-09-26__10_46_38.npz,2664,0
2022-09-26/23_39_23,ok,D:\UAV\data\processed\p2\aligned_npz\2022-09-26__23_39_23.npz,1350,0
2022-10-07/03_44_01,ok,D:\UAV\data\processed\p2\aligned_npz\2022-10-07__03_44_01.npz,1606,0
2022-10-21/02_32_21,ok,D:\UAV\data\processed\p2\aligned_npz\2022-10-21__02_32_21.npz,996,0
2022-10-21/05_26_56,ok,D:\UAV\data\processed\p2\aligned_npz\2022-10-21__05_26_56.npz,582,0
2022-10-21/07_05_14,ok,D:\UAV\data\processed\p2\aligned_npz\2022-10-21__07_05_14.npz,1040,0
2022-10-21/09_50_18,ok,D:\UAV\data\processed\p2\aligned_npz\2022-10-21__09_50_18.npz,1362,0
2022-10-22_dhl/03_51_03,ok,D:\UAV\data\processed\p2\aligned_npz\2022-10-22_dhl__03_51_03.npz,947,195
2022-10-22_dhl/04_00_25,ok,D:\UAV\data\processed\p2\aligned_npz\2022-10-22_dhl__04_00_25.npz,1771,0
2022-12/2023-02-10/02_39_00,ok,D:\UAV\data\processed\p2\aligned_npz\2022-12__2023-02-10__02_39_00.npz,521,0
2022-12/2023-02-10/03_57_52,ok,D:\UAV\data\processed\p2\aligned_npz\2022-12__2023-02-10__03_57_52.npz,1016,0
2022-12/2023-02-10/05_54_51,ok,D:\UAV\data\processed\p2\aligned_npz\2022-12__2023-02-10__05_54_51.npz,329,0
2023-08/2021-10-03/13_19_20,ok,D:\UAV\data\processed\p2\aligned_npz\2023-08__2021-10-03__13_19_20.npz,1495,0
2023-08/2021-10-03/16_19_18,ok,D:\UAV\data\processed\p2\aligned_npz\2023-08__2021-10-03__16_19_18.npz,905,0
2023-08/2021-10-03/16_31_38,ok,D:\UAV\data\processed\p2\aligned_npz\2023-08__2021-10-03__16_31_38.npz,3125,0
2023-08/2021-10-03/17_10_32,ok,D:\UAV\data\processed\p2\aligned_npz\2023-08__2021-10-03__17_10_32.npz,2589,0
2023-08/2021-10-04/01_39_47,ok,D:\UAV\data\processed\p2\aligned_npz\2023-08__2021-10-04__01_39_47.npz,587,27
2023-08/2021-10-04/01_58_46,ok,D:\UAV\data\processed\p2\aligned_npz\2023-08__2021-10-04__01_58_46.npz,1653,0
2023-08/2021-10-04/02_07_16,ok,D:\UAV\data\processed\p2\aligned_npz\2023-08__2021-10-04__02_07_16.npz,727,0
2023-08/2021-10-04/02_13_37,ok,D:\UAV\data\processed\p2\aligned_npz\2023-08__2021-10-04__02_13_37.npz,2861,0
2023-08/2021-10-04/02_35_01,ok,D:\UAV\data\processed\p2\aligned_npz\2023-08__2021-10-04__02_35_01.npz,1702,0
2023-08/2021-10-05/12_56_22,ok,D:\UAV\data\processed\p2\aligned_npz\2023-08__2021-10-05__12_56_22.npz,222,0
2023-08/2021-10-05/13_00_37,ok,D:\UAV\data\processed\p2\aligned_npz\2023-08__2021-10-05__13_00_37.npz,1067,0
2023-08/2021-10-05/13_14_04,ok,D:\UAV\data\processed\p2\aligned_npz\2023-08__2021-10-05__13_14_04.npz,1032,0
2023-08/2021-10-05/14_56_59,ok,D:\UAV\data\processed\p2\aligned_npz\2023-08__2021-10-05__14_56_59.npz,945,0
2023-08/2021-10-05/15_10_10,ok,D:\UAV\data\processed\p2\aligned_npz\2023-08__2021-10-05__15_10_10.npz,2696,0
2023-08/2021-10-06/00_05_29,ok,D:\UAV\data\processed\p2\aligned_npz\2023-08__2021-10-06__00_05_29.npz,1023,0
2023-08/2021-10-06/00_11_41,ok,D:\UAV\data\processed\p2\aligned_npz\2023-08__2021-10-06__00_11_41.npz,748,0
2023-08/2021-10-06/00_38_23,ok,D:\UAV\data\processed\p2\aligned_npz\2023-08__2021-10-06__00_38_23.npz,705,0
2023-08/2021-10-06/00_51_33,ok,D:\UAV\data\processed\p2\aligned_npz\2023-08__2021-10-06__00_51_33.npz,1028,0
2023-08/2021-10-07/01_55_04,ok,D:\UAV\data\processed\p2\aligned_npz\2023-08__2021-10-07__01_55_04.npz,853,0
2023-08/2021-10-07/02_14_07,ok,D:\UAV\data\processed\p2\aligned_npz\2023-08__2021-10-07__02_14_07.npz,2319,0
2023-08/2021-10-07/02_36_49,ok,D:\UAV\data\processed\p2\aligned_npz\2023-08__2021-10-07__02_36_49.npz,2210,0
2023-08/2022-06-15/08_23_52,ok,D:\UAV\data\processed\p2\aligned_npz\2023-08__2022-06-15__08_23_52.npz,403,69
2023-08/2022-06-15/09_50_38,ok,D:\UAV\data\processed\p2\aligned_npz\2023-08__2022-06-15__09_50_38.npz,2687,0
2023-08/2022-06-15/10_29_37,ok,D:\UAV\data\processed\p2\aligned_npz\2023-08__2022-06-15__10_29_37.npz,3088,0
2023-08/2022-06-15/11_58_52,ok,D:\UAV\data\processed\p2\aligned_npz\2023-08__2022-06-15__11_58_52.npz,862,0
2023-08/2022-06-15/12_11_35,ok,D:\UAV\data\processed\p2\aligned_npz\2023-08__2022-06-15__12_11_35.npz,764,0
2023-08/2022-06-16/00_29_52,ok,D:\UAV\data\processed\p2\aligned_npz\2023-08__2022-06-16__00_29_52.npz,4758,0
2023-08/2022-06-16/00_51_19,ok,D:\UAV\data\processed\p2\aligned_npz\2023-08__2022-06-16__00_51_19.npz,609,0
2023-08/2022-06-16/00_54_18,ok,D:\UAV\data\processed\p2\aligned_npz\2023-08__2022-06-16__00_54_18.npz,587,0
2023-08/2022-06-16/00_59_20,ok,D:\UAV\data\processed\p2\aligned_npz\2023-08__2022-06-16__00_59_20.npz,2588,0
2023-08/2022-09-06/14_06_20,ok,D:\UAV\data\processed\p2\aligned_npz\2023-08__2022-09-06__14_06_20.npz,700,0
2023-08/2022-09-06/14_15_05,ok,D:\UAV\data\processed\p2\aligned_npz\2023-08__2022-09-06__14_15_05.npz,465,13
2023-08/2022-09-06/14_21_59,ok,D:\UAV\data\processed\p2\aligned_npz\2023-08__2022-09-06__14_21_59.npz,462,0
2023-08/2022-09-06/14_28_22,ok,D:\UAV\data\processed\p2\aligned_npz\2023-08__2022-09-06__14_28_22.npz,463,0
2023-08/2022-09-07/13_22_09,ok,D:\UAV\data\processed\p2\aligned_npz\2023-08__2022-09-07__13_22_09.npz,3219,0
2023-08/2022-09-07/14_09_30,ok,D:\UAV\data\processed\p2\aligned_npz\2023-08__2022-09-07__14_09_30.npz,824,0
2023-08/2022-09-07/14_14_45,ok,D:\UAV\data\processed\p2\aligned_npz\2023-08__2022-09-07__14_14_45.npz,1181,0
2023-08/2022-09-07/16_11_40,ok,D:\UAV\data\processed\p2\aligned_npz\2023-08__2022-09-07__16_11_40.npz,5342,0
2023-08/2022-09-07/16_48_12,ok,D:\UAV\data\processed\p2\aligned_npz\2023-08__2022-09-07__16_48_12.npz,2767,0
2023-08/2022-09-08/00_09_34,ok,D:\UAV\data\processed\p2\aligned_npz\2023-08__2022-09-08__00_09_34.npz,2485,0
2023-08/2022-09-08/00_17_34,ok,D:\UAV\data\processed\p2\aligned_npz\2023-08__2022-09-08__00_17_34.npz,5106,0
2023-08/2022-09-08/00_40_52,ok,D:\UAV\data\processed\p2\aligned_npz\2023-08__2022-09-08__00_40_52.npz,5460,0
2023-08/2022-09-08/01_07_35,ok,D:\UAV\data\processed\p2\aligned_npz\2023-08__2022-09-08__01_07_35.npz,753,127
2023-08/2022-09-08/01_16_01,ok,D:\UAV\data\processed\p2\aligned_npz\2023-08__2022-09-08__01_16_01.npz,5132,0
2023-08/2022-09-09/00_05_28,ok,D:\UAV\data\processed\p2\aligned_npz\2023-08__2022-09-09__00_05_28.npz,2684,0
2023-08/2022-09-09/00_51_01,ok,D:\UAV\data\processed\p2\aligned_npz\2023-08__2022-09-09__00_51_01.npz,846,0
2023-08/2022-09-09/03_31_36,ok,D:\UAV\data\processed\p2\aligned_npz\2023-08__2022-09-09__03_31_36.npz,744,0
2023-08/2022-09-09/03_47_04,ok,D:\UAV\data\processed\p2\aligned_npz\2023-08__2022-09-09__03_47_04.npz,863,0
2023-08/2022-09-10/01_48_01,ok,D:\UAV\data\processed\p2\aligned_npz\2023-08__2022-09-10__01_48_01.npz,6355,0
2023-08/2022-09-10/07_34_40,ok,D:\UAV\data\processed\p2\aligned_npz\2023-08__2022-09-10__07_34_40.npz,1698,0
2023-08/2022-09-10/07_45_22,ok,D:\UAV\data\processed\p2\aligned_npz\2023-08__2022-09-10__07_45_22.npz,2791,0
2023-08/2022-09-10/11_05_04,ok,D:\UAV\data\processed\p2\aligned_npz\2023-08__2022-09-10__11_05_04.npz,5156,0
2023-08/2022-09-11/00_53_20,ok,D:\UAV\data\processed\p2\aligned_npz\2023-08__2022-09-11__00_53_20.npz,1675,0
2023-08/2022-09-11/01_03_34,ok,D:\UAV\data\processed\p2\aligned_npz\2023-08__2022-09-11__01_03_34.npz,1974,0
2023-08/2022-09-11/02_24_19,ok,D:\UAV\data\processed\p2\aligned_npz\2023-08__2022-09-11__02_24_19.npz,808,0
2023-08/2022-09-11/02_40_49,ok,D:\UAV\data\processed\p2\aligned_npz\2023-08__2022-09-11__02_40_49.npz,2531,0
2023-08/2022-09-11/02_58_17,ok,D:\UAV\data\processed\p2\aligned_npz\2023-08__2022-09-11__02_58_17.npz,552,0
2023-08/2023-03-25/18_46_08,ok,D:\UAV\data\processed\p2\aligned_npz\2023-08__2023-03-25__18_46_08.npz,2806,0
2023-08/2023-03-25/19_25_10,ok,D:\UAV\data\processed\p2\aligned_npz\2023-08__2023-03-25__19_25_10.npz,3401,0
2023-08/2023-03-25/20_03_13,ok,D:\UAV\data\processed\p2\aligned_npz\2023-08__2023-03-25__20_03_13.npz,3079,0
2023-08/2023-04-14/11_32_12,ok,D:\UAV\data\processed\p2\aligned_npz\2023-08__2023-04-14__11_32_12.npz,723,0
2023-08/2023-04-14/11_42_05,ok,D:\UAV\data\processed\p2\aligned_npz\2023-08__2023-04-14__11_42_05.npz,3714,0
2023-08/2023-04-14/12_14_07,ok,D:\UAV\data\processed\p2\aligned_npz\2023-08__2023-04-14__12_14_07.npz,1204,0
2023-08/2023-04-14/12_28_58,ok,D:\UAV\data\processed\p2\aligned_npz\2023-08__2023-04-14__12_28_58.npz,4844,0
2023-08/2023-04-14/13_13_05,ok,D:\UAV\data\processed\p2\aligned_npz\2023-08__2023-04-14__13_13_05.npz,808,0
2023-08/2023-04-14/13_18_37,ok,D:\UAV\data\processed\p2\aligned_npz\2023-08__2023-04-14__13_18_37.npz,1209,0
2023-08/2023-05-23/11_36_29,ok,D:\UAV\data\processed\p2\aligned_npz\2023-08__2023-05-23__11_36_29.npz,4395,0
2023-08/2023-05-23/12_36_58,ok,D:\UAV\data\processed\p2\aligned_npz\2023-08__2023-05-23__12_36_58.npz,2039,0
2023-08/2023-05-23/13_03_37,ok,D:\UAV\data\processed\p2\aligned_npz\2023-08__2023-05-23__13_03_37.npz,4953,0
2023-08/2023-05-23/13_34_16,ok,D:\UAV\data\processed\p2\aligned_npz\2023-08__2023-05-23__13_34_16.npz,5412,0
2023-08/2023-05-23/14_03_30,ok,D:\UAV\data\processed\p2\aligned_npz\2023-08__2023-05-23__14_03_30.npz,2117,0
2023-08/2023-05-24/00_15_34,ok,D:\UAV\data\processed\p2\aligned_npz\2023-08__2023-05-24__00_15_34.npz,996,0
2023-08/2023-05-24/00_20_45,ok,D:\UAV\data\processed\p2\aligned_npz\2023-08__2023-05-24__00_20_45.npz,2987,0
2023-08/2023-05-24/00_52_28,ok,D:\UAV\data\processed\p2\aligned_npz\2023-08__2023-05-24__00_52_28.npz,2741,0
2023-08/2023-05-24/01_06_09,ok,D:\UAV\data\processed\p2\aligned_npz\2023-08__2023-05-24__01_06_09.npz,1199,0
2023-08/2023-05-24/01_11_27,ok,D:\UAV\data\processed\p2\aligned_npz\2023-08__2023-05-24__01_11_27.npz,4482,0
2023-08/2023-05-24/01_36_45,ok,D:\UAV\data\processed\p2\aligned_npz\2023-08__2023-05-24__01_36_45.npz,4797,0
2023-08/2023-05-24/02_03_16,ok,D:\UAV\data\processed\p2\aligned_npz\2023-08__2023-05-24__02_03_16.npz,1117,187
2023-08/sess002/log001,ok,D:\UAV\data\processed\p2\aligned_npz\2023-08__sess002__log001.npz,480,0
2023-08/sess003/log001,ok,D:\UAV\data\processed\p2\aligned_npz\2023-08__sess003__log001.npz,2999,0
2023-08/sess004/log001,ok,D:\UAV\data\processed\p2\aligned_npz\2023-08__sess004__log001.npz,4765,0
2023-08/sess005/log001,ok,D:\UAV\data\processed\p2\aligned_npz\2023-08__sess005__log001.npz,4013,0
2023-08/sess006/log001,ok,D:\UAV\data\processed\p2\aligned_npz\2023-08__sess006__log001.npz,795,7
2023-08/sess007/log001,ok,D:\UAV\data\processed\p2\aligned_npz\2023-08__sess007__log001.npz,1860,0
2023-08/sess008/log001,ok,D:\UAV\data\processed\p2\aligned_npz\2023-08__sess008__log001.npz,523,0
2023-08/sess009/log001,ok,D:\UAV\data\processed\p2\aligned_npz\2023-08__sess009__log001.npz,2623,0
2023-08/sess010/log001,ok,D:\UAV\data\processed\p2\aligned_npz\2023-08__sess010__log001.npz,2615,0
2023-08/sess011/log001,ok,D:\UAV\data\processed\p2\aligned_npz\2023-08__sess011__log001.npz,2203,0
2023-08/sess012/log001,ok,D:\UAV\data\processed\p2\aligned_npz\2023-08__sess012__log001.npz,2709,0
2023-08/sess013/log001,ok,D:\UAV\data\processed\p2\aligned_npz\2023-08__sess013__log001.npz,1385,0
2023-08/sess014/log001,ok,D:\UAV\data\processed\p2\aligned_npz\2023-08__sess014__log001.npz,1919,0
2023-08/sess015/log001,ok,D:\UAV\data\processed\p2\aligned_npz\2023-08__sess015__log001.npz,2481,0
2023-08/sess016/log001,ok,D:\UAV\data\processed\p2\aligned_npz\2023-08__sess016__log001.npz,3461,0
2023-08/sess017/log001,ok,D:\UAV\data\processed\p2\aligned_npz\2023-08__sess017__log001.npz,1632,0
2023-08/sess017/log002,ok,D:\UAV\data\processed\p2\aligned_npz\2023-08__sess017__log002.npz,2154,0
2023-08/sess018/log001,ok,D:\UAV\data\processed\p2\aligned_npz\2023-08__sess018__log001.npz,3292,0
2023-08/sess020/log001,ok,D:\UAV\data\processed\p2\aligned_npz\2023-08__sess020__log001.npz,3311,0
2023-08/sess021/log001,ok,D:\UAV\data\processed\p2\aligned_npz\2023-08__sess021__log001.npz,1211,0
2023-08/sess022/log001,ok,D:\UAV\data\processed\p2\aligned_npz\2023-08__sess022__log001.npz,326,0
2023-08/sess023/log001,ok,D:\UAV\data\processed\p2\aligned_npz\2023-08__sess023__log001.npz,1128,0
2023-08/sess024/log001,ok,D:\UAV\data\processed\p2\aligned_npz\2023-08__sess024__log001.npz,1882,0
2023-08/sess025/log001,ok,D:\UAV\data\processed\p2\aligned_npz\2023-08__sess025__log001.npz,1968,0
2023-08/sess026/log001,ok,D:\UAV\data\processed\p2\aligned_npz\2023-08__sess026__log001.npz,1802,0
2023-08/sess028/log001,ok,D:\UAV\data\processed\p2\aligned_npz\2023-08__sess028__log001.npz,206,0
2023-08/sess029/log001,ok,D:\UAV\data\processed\p2\aligned_npz\2023-08__sess029__log001.npz,1782,0
2023-08/sess030/log001,ok,D:\UAV\data\processed\p2\aligned_npz\2023-08__sess030__log001.npz,1745,0
2023-08/sess031/log001,ok,D:\UAV\data\processed\p2\aligned_npz\2023-08__sess031__log001.npz,1909,0
2023-08/sess032/log001,ok,D:\UAV\data\processed\p2\aligned_npz\2023-08__sess032__log001.npz,1823,0
2023-08/sess033/log001,ok,D:\UAV\data\processed\p2\aligned_npz\2023-08__sess033__log001.npz,1546,0
2023-08/sess034/log002,ok,D:\UAV\data\processed\p2\aligned_npz\2023-08__sess034__log002.npz,1754,0
2023-08/sess035/log001,ok,D:\UAV\data\processed\p2\aligned_npz\2023-08__sess035__log001.npz,4167,0
2023-08/sess036/log001,ok,D:\UAV\data\processed\p2\aligned_npz\2023-08__sess036__log001.npz,597,0
2023-08/sess037/log001,ok,D:\UAV\data\processed\p2\aligned_npz\2023-08__sess037__log001.npz,1218,0
2023-08/sess038/log001,ok,D:\UAV\data\processed\p2\aligned_npz\2023-08__sess038__log001.npz,952,0
2023-08/sess039/log001,ok,D:\UAV\data\processed\p2\aligned_npz\2023-08__sess039__log001.npz,4523,0
2023-08/sess040/log001,ok,D:\UAV\data\processed\p2\aligned_npz\2023-08__sess040__log001.npz,2728,0
2023-08/sess041/log001,ok,D:\UAV\data\processed\p2\aligned_npz\2023-08__sess041__log001.npz,1487,0
2023-08/sess042/log001,ok,D:\UAV\data\processed\p2\aligned_npz\2023-08__sess042__log001.npz,961,0
2023-08/sess043/log001,ok,D:\UAV\data\processed\p2\aligned_npz\2023-08__sess043__log001.npz,1416,0
2023-08/sess044/log001,ok,D:\UAV\data\processed\p2\aligned_npz\2023-08__sess044__log001.npz,3270,0
2023-08/sess045/log001,ok,D:\UAV\data\processed\p2\aligned_npz\2023-08__sess045__log001.npz,3615,0
2023-08/sess046/log001,ok,D:\UAV\data\processed\p2\aligned_npz\2023-08__sess046__log001.npz,659,0
2023-08/sess047/log001,ok,D:\UAV\data\processed\p2\aligned_npz\2023-08__sess047__log001.npz,941,0
2023-08/sess048/log001,ok,D:\UAV\data\processed\p2\aligned_npz\2023-08__sess048__log001.npz,1456,0
2023-08/sess049/log001,ok,D:\UAV\data\processed\p2\aligned_npz\2023-08__sess049__log001.npz,813,0
2023-08/sess050/log001,ok,D:\UAV\data\processed\p2\aligned_npz\2023-08__sess050__log001.npz,6064,0
2023-08/sess051/log003,ok,D:\UAV\data\processed\p2\aligned_npz\2023-08__sess051__log003.npz,5786,0
2023-08/sess052/log001,ok,D:\UAV\data\processed\p2\aligned_npz\2023-08__sess052__log001.npz,5045,0
2023-08/sess053/log001,ok,D:\UAV\data\processed\p2\aligned_npz\2023-08__sess053__log001.npz,1312,0
2023-08/sess054/log001,ok,D:\UAV\data\processed\p2\aligned_npz\2023-08__sess054__log001.npz,668,0
2023-08/sess055/log001,ok,D:\UAV\data\processed\p2\aligned_npz\2023-08__sess055__log001.npz,693,0
2023-08/sess056/log001,ok,D:\UAV\data\processed\p2\aligned_npz\2023-08__sess056__log001.npz,5399,0
2023-08/sess057/log001,ok,D:\UAV\data\processed\p2\aligned_npz\2023-08__sess057__log001.npz,2400,0
2023-08/sess058/log001,ok,D:\UAV\data\processed\p2\aligned_npz\2023-08__sess058__log001.npz,4973,0
2023-08/sess059/log001,ok,D:\UAV\data\processed\p2\aligned_npz\2023-08__sess059__log001.npz,7701,0
2023-08/sess060/log001,ok,D:\UAV\data\processed\p2\aligned_npz\2023-08__sess060__log001.npz,1018,0
2023-08/sess061/log001,ok,D:\UAV\data\processed\p2\aligned_npz\2023-08__sess061__log001.npz,5304,0
2023-08/sess062/log001,ok,D:\UAV\data\processed\p2\aligned_npz\2023-08__sess062__log001.npz,2633,0
2023-08/sess065/log001,ok,D:\UAV\data\processed\p2\aligned_npz\2023-08__sess065__log001.npz,778,0
2023-08/sess066/log001,ok,D:\UAV\data\processed\p2\aligned_npz\2023-08__sess066__log001.npz,601,0
2023-08/sess067/log001,ok,D:\UAV\data\processed\p2\aligned_npz\2023-08__sess067__log001.npz,5770,0
2023-08/sess069/log001,ok,D:\UAV\data\processed\p2\aligned_npz\2023-08__sess069__log001.npz,4076,0
2023-08/sess070/log001,ok,D:\UAV\data\processed\p2\aligned_npz\2023-08__sess070__log001.npz,694,0
2023-08/sess071/log001,ok,D:\UAV\data\processed\p2\aligned_npz\2023-08__sess071__log001.npz,2286,0
2023-08/sess072/log001,ok,D:\UAV\data\processed\p2\aligned_npz\2023-08__sess072__log001.npz,653,0
2023-08/sess073/log001,ok,D:\UAV\data\processed\p2\aligned_npz\2023-08__sess073__log001.npz,348,0
2023-08/sess074/log001,ok,D:\UAV\data\processed\p2\aligned_npz\2023-08__sess074__log001.npz,854,11
2023-08/sess075/log001,ok,D:\UAV\data\processed\p2\aligned_npz\2023-08__sess075__log001.npz,729,0
2023-08/sess076/log001,ok,D:\UAV\data\processed\p2\aligned_npz\2023-08__sess076__log001.npz,725,0
22_00_49,ok,D:\UAV\data\processed\p2\aligned_npz\22_00_49.npz,403,29
23_36_13,ok,D:\UAV\data\processed\p2\aligned_npz\23_36_13.npz,1222,0
log_135_2022-6-15-11-24-32,ok,D:\UAV\data\processed\p2\aligned_npz\log_135_2022-6-15-11-24-32.npz,403,0
log_13_2021-10-3-16-05-24,ok,D:\UAV\data\processed\p2\aligned_npz\log_13_2021-10-3-16-05-24.npz,706,55
log_1_2021-9-30-00-28-30,ok,D:\UAV\data\processed\p2\aligned_npz\log_1_2021-9-30-00-28-30.npz,545,0
log_2_2021-9-30-00-28-52,ok,D:\UAV\data\processed\p2\aligned_npz\log_2_2021-9-30-00-28-52.npz,206,0
log_31_2021-10-4-10-51-44,ok,D:\UAV\data\processed\p2\aligned_npz\log_31_2021-10-4-10-51-44.npz,1133,18
log_54_2022-4-19-18-17-42,ok,D:\UAV\data\processed\p2\aligned_npz\log_54_2022-4-19-18-17-42.npz,1724,61
log_7_2020-11-20-14-31-06,ok,D:\UAV\data\processed\p2\aligned_npz\log_7_2020-11-20-14-31-06.npz,210,0
